Image Path,Description,Country,Weather,Time of Day,Season,Activity,Mood/Emotion
Images/0420.png,"Great Barrier Reef, Australia – a vibrant underwater world teeming with marine life",Australia,Sunny,Morning,Spring,Sightseeing,Happiness
Images/0421.png,Maldives overwater villas surrounded by crystal-clear turquoise water and palm-covered beaches,Maldives,Sunny,Evening,Summer,Relaxing,Romance
Images/0422.png,"Rio de Janeiro at sunset, with Sugarloaf Mountain, bright city lights, and scattered boats reflecting on the peaceful bay",Brazil,Sunny,Evening,Summer,Water Activities,Adventure
Images/0423.png,"Zurich’s old town, with snow-covered rooftops, glowing street lights, and the river reflecting the city’s charm",Switzerland,Snowy,Evening,Winter,Relaxing,Happiness
Images/0424.png,Marrakech with the Koutoubia Mosque glowing beneath dramatic clouds,Morocco,Sunny,Evening,Fall,Religious,Adventure
Images/0425.png,"Bora Bora with turquoise water, lush green mountains, and traditional overwater bungalows",French Polynesia,Sunny,Afternoon,Summer,Relaxing,Happiness
Images/0426.png,"The Colosseum glowing warmly at dusk, surrounded by the historic city of Rome",Italy,Sunny,Evening,Fall,Sightseeing,Curiosity
Images/0427.png,"Los Angeles with golden-lit skyscrapers, snowy mountains in the background, and a full moon rising",United States,Sunny,Evening,Winter,Sightseeing,Nostalgia
Images/0428.png,"The Golden Pavilion in Kyoto reflecting on a calm pond, surrounded by lush greenery and soft sunlight",Japan,Sunny,Afternoon,Spring,Relaxing,Happiness
Images/0429.png,Paris with the Eiffel Tower rising above the classic Haussmann-style buildings and long tree-lined avenues,France,Sunny,Afternoon,Spring,Sightseeing,Happiness
Images/0430.png,"The Ortaköy Mosque by the Bosphorus, with boats on the water and the Bosphorus Bridge in the background",Turkey,Sunny,Afternoon,Summer,Religious,Happiness
Images/0431.png,The Eiffel Tower stands as an iconic symbol of Paris surrounded by trees and radiating charm and wonder,France,Cloudy,Afternoon,Spring,Sightseeing,Excitement
Images/0432.png,Burj Khalifa surrounded by lights and people,United Arab Emirates,Cloudy,Evening,Winter,Sightseeing,Happiness
Images/0433.png,"A peaceful autumn scene at Inokashira Park in Tokyo, with a calm lake, vibrant fall trees, and clear blue sky",Japan,Sunny,Afternoon,Fall,Relaxing,Romance
Images/0434.png,"A peaceful hiking trail in Collserola Natural Park near Barcelona, surrounded by green forests and gentle hills",Spain,Sunny,Morning,Spring,Hiking,Adventure
Images/0435.png,"Hallstatt, a picturesque lakeside village framed by snow-covered Alps mountains",Austria,Snowy,Evening,Winter,Sightseeing,Excitement
Images/0436.png,"A colorful, narrow Mediterranean street lined with outdoor café tables, blue awnings",Greece,Sunny,Afternoon,Summer,Relaxing,Curiosity
Images/0437.png,"This image captures a rainy day in Eski?ehir, Turkey, with people walking along a modern street lined with shops and tram tracks",Turkey,Rainy,Afternoon,Fall,Sightseeing,Nostalgia
Images/0438.png,"A stunning overwater resort surrounded by crystal-clear turquoise waters, showcasing the iconic tropical scenery",Maldives,Sunny,Morning,Summer,Relaxing,Romance
Images/0439.png,"The Kaaba in Masjid al-Haram, surrounded by worshippers in prayer",Saudi Arabia,Sunny,Afternoon,Summer,Religious,Happiness
Images/0440.png,"The Dome of the Rock, an iconic Islamic shrine in Jerusalem, is famous for its golden dome and intricate blue tiles",Palestine,Sunny,Afternoon,Fall,Religious,Nostalgia
Images/0441.png,The Dome of the Rock with the Church of the Holy Sepulchre behind it,Palestine,Sunny,Afternoon,Summer,Religious,Happiness
Images/0442.png,Tokyo Tower standing above the city,Japan,Sunny,Afternoon,Spring,Sightseeing,Curiosity
Images/0443.png,Masjid Sultan — a beautiful mosque known for its golden dome and historic charm,Singapore,Not Clear,Afternoon,Not Clear,Religious,Happiness
Images/0444.png,A peaceful nature view with green valleys and mountains,Switzerland,Cloudy,Afternoon,Spring,Relaxing,Happiness
Images/0445.png,"Como city from Baradello Castle, overlooking the lake and surrounding hills",Italy,Sunny,Afternoon,Spring,Sightseeing,Happiness
Images/0446.png,"Malé, the capital of the Maldives, known for its colorful buildings and island atmosphere",Maldives,Sunny,Afternoon,Spring,Sightseeing,Adventure
Images/0447.png,The Pyramids of Giza in Egypt — one of the world’s most iconic ancient landmarks,Egypt,Sunny,Afternoon,Summer,Sightseeing,Adventure
Images/0448.png,"The red desert dunes of Djanet, Algeria — a stunning natural landscape with warm desert colors",Algeria,Sunny,Afternoon,Not Clear,Sightseeing,Adventure
Images/0449.png,The Northern Lights glowing above Bear Lake at Eielson Air Force Base in Alaska,United States,Cloudy,Evening,Winter,Water Activities,Curiosity
Images/0450.png,"The Giant Forest in California, home to massive sequoia trees and one of the most impressive natural landscapes",United States,Sunny,Afternoon,Not Clear,Sightseeing,Curiosity
Images/0451.png,Nostalgia Religious scene in Palestine.,Palestine,Sunny,Morning,Spring,Religious,Nostalgia
Images/0452.png,Excitement Sightseeing scene in France.,France,Cloudy,Evening,Fall,Sightseeing,Excitement
Images/0453.png,Adventure Sightseeing scene in Turkey.,Turkey,Sunny,Morning,Summer,Sightseeing,Adventure
Images/0454.png,Excitement Sightseeing scene in Australia.,Australia,Sunny,Afternoon,Summer,Sightseeing,Excitement
Images/0455.png,Nostalgia Relaxing scene in Italy.,Italy,Cloudy,Evening,Fall,Relaxing,Nostalgia
Images/0456.png,Happiness Relaxing scene in United Arab Emirates.,United Arab Emirates,Sunny,Afternoon,Spring,Relaxing,Happiness
Images/0457.png,Happiness Relaxing scene in Maldives.,Maldives,Sunny,Afternoon,Summer,Relaxing,Happiness
Images/0458.png,Curiosity Relaxing scene in Austria.,Austria,Cloudy,Morning,Spring,Relaxing,Curiosity
Images/0459.png,Curiosity Sightseeing scene in Russia.,Russia,Sunny,Afternoon,Summer,Sightseeing,Curiosity
Images/0460.png,Curiosity Relaxing scene in France.,France,Cloudy,Evening,Fall,Relaxing,Curiosity
Images/0461.png,"Eiffel tower:One of the most famous landmarks in the world.This place represents beauty, art, and romance, and itÕs a symbol of Paris. Its unique design and stunning views make it a dream destination for many people",France,Sunny,Afternoon,Spring,Sightseeing,Romance
Images/0462.png,The Maldives is a peaceful tropical paradise with clear blue water and white sandy beaches,Maldives,Sunny,Evening,Summer,Relaxing,Happiness
Images/0463.png,Kaaba:The sacred cube-shaped building in Makkah that Muslims face during prayers,Saudi Arabia,Cloudy,Afternoon,Fall,Relaxing,Nostalgia
Images/0464.png,Mount Fuji: Iconic volcanic mountain with popular hiking trails to the summit,Japan,Snowy,Morning,Winter,Hiking,Adventure
Images/0465.png,Niagara Falls is a famous group of massive waterfalls known for its breathtaking beauty and powerful flow,United States,Cloudy,Afternoon,Winter,Sightseeing,Excitement
Images/0466.png,"The Gobi Desert: is a vast, arid landscape , known for its sand dunes, rocky terrain, and extreme temperatures",China and Mongolia,Sunny,Evening,Summer,Sightseeing,Adventure
Images/0467.png,"The Pyramids of Egypt: are ancient monumental tombs in Giza, built as grand burial sites for pharaohs, showcasing incredible architectural skill",Egypt,Cloudy,Afternoon,Spring,Adventure/Sports,Curiosity
Images/0468.png,"Jaffa :is an ancient port city known for its historic streets, vibrant markets, and beautiful views of the Mediterranean Sea",Palestine,Sunny,Evening,Fall,Relaxing,Happiness
Images/0469.png,"Lapland is a snowy wonderland in the Arctic, famous for the northern lights, reindeer rides, and vast winter landscapes",Finland,Snowy,Evening,Winter,Sightseeing,Romance
Images/0470.png,"The Black Sand Beach: is a striking shoreline with black volcanic sand, dramatic basalt columns, and powerful Atlantic waves",Iceland,Sunny,Morning,Summer,Relaxing,Adventure
Images/0471.png,"The holiest place in Islam, chosen because it feels peaceful and meaningful to visit",Saudi Arabia,Sunny,Afternoon,Summer,Religious,Happiness
Images/0472.png,"The second holiest place in Islam, chosen for its strong spiritual atmosphere and importance",Saudi Arabia,Sunny,Afternoon,Summer,Religious,Happiness
Images/0473.png,"A famous Islamic landmark with a golden dome, chosen for its deep history and religious value",Palestine,Rainy,Evening,Winter,Religious,Curiosity
Images/0474.png,"A major Islamic site mentioned in the Quran and Sunnah, chosen because of its great significance",Palestine,Sunny,Morning,Spring,Religious,Nostalgia
Images/0475.png,"A beautiful example of Islamic Andalusian architecture, chosen for its rich history and stunning design",Spain,Sunny,Afternoon,Spring,Sightseeing,Curiosity
Images/0476.png,"A natural place with mountains and lakes, chosen because it feels calm and refreshing",Chile,Cloudy,Afternoon,Summer,Relaxing,Adventure
Images/0477.png,"A powerful and huge waterfall, chosen because I read many exciting stories about it",Zambia,Cloudy,Evening,Spring,Water Activities,Excitement
Images/0478.png,"A peaceful mountain area with green valleys, chosen because it gives a relaxing feeling",Italy,Cloudy,Afternoon,Spring,Hiking,Adventure
Images/0479.png,"A clear night sky full of stars, chosen because it creates a calm and peaceful mood",India,Not Clear,Evening,Not Clear,Relaxing,Romance
Images/0480.png,"A beutiful city with very great people living it, this image is before the genocide had been commited by the israeli occupation",Palestine,Cloudy,Evening,Winter,Sightseeing,Curiosity
Images/0481.png,"This image captures a beautiful sunset over the Raouche Rocks in Beirut, Lebanon",Lebanon,Cloudy,Evening,Spring,Relaxing,Romance
Images/0482.png,"A dramatic silhouette of a mountain against a clear daytime sky, where the dark mountain ridge contrasts sharply with the bright sky",Jordan,Sunny,Afternoon,Summer,Relaxing,Romance
Images/0483.png,"The calm, bright-blue waters of the Dead Sea in Jericho, Palestine",Palestine,Sunny,Afternoon,Summer,Relaxing,Nostalgia
Images/0484.png,"A majestic mountain range in the fall, with peaks and slopes partially covered by low-hanging clouds. The autumn colors on the mountains and the drifting clouds create a dramatic yet serene landscape",Italy,Cloudy,Morning,Fall,Hiking,Romance
Images/0485.png,"The Alhambra Palace in Granada, showcasing its iconic red sandstone fortress walls, intricate Nasrid palaces with arabesque designs, lush terraced gardens of the Generalife, and the surrounding Sierra Nevada mountains under a clear blue sky",Spain,Sunny,Afternoon,Fall,Sightseeing,Nostalgia
Images/0486.png,"Camp Nou, the iconic home stadium of FC Barcelona, captured in July 2024. lush green pitch under bright lights, and surrounding urban energy of Barcelona",Spain,Cloudy,Afternoon,Summer,Adventure/Sports,Excitement
Images/0487.png,Classic front view of the Taj Mahal with its white marble dome and minarets perfectly reflected in the long pool,India,Cloudy,Morning,Fall,Sightseeing,Nostalgia
Images/0488.png,"The Moscow Kremlin from across the frozen Moskva River, with its red-brick walls, golden-domed cathedrals, and the iconic Spasskaya Tower glowing under a light snowfall",Russia,Snowy,Evening,Winter,Water Activities,Nostalgia
